"No.","Time","Source","Destination","Protocol","Length","Info","RTT"
"1048","281.727096014","10.42.0.250","54.253.71.217","TLSv1.2","606","Application Data",""
"1049","281.999255125","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6009 Ack=30338 Win=65535 Len=0","0.272159111"
"1050","283.782345351","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=43913 Ack=37633 Win=5760 Len=206 [TCP segment of a reassembled PDU]",""
"1051","284.168277225","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=37633 Ack=44119 Win=56475 Len=0","0.385931874"
"1052","284.269973919","10.42.0.250","13.211.139.52","HTTP/JSON","563","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1053","284.577377841","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=37633 Ack=44628 Win=56475 Len=0","0.307403922"
"1054","284.577445885","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1055","284.698628442","10.42.0.250","54.253.71.217","TLSv1.2","606","Application Data",""
"1056","284.805937657","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=44628 Ack=38025 Win=5368 Len=0","0.228491772"
"1057","284.982616335","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6009 Ack=30890 Win=65535 Len=0","0.283987893"
"1058","286.442757395","CloudNet_33:44:15","08:d1:f9:ca:10:98","ARP","42","Who has 10.42.0.250? Tell 10.42.0.1",""
"1059","286.521834281","08:d1:f9:ca:10:98","CloudNet_33:44:15","ARP","42","10.42.0.250 is at 08:d1:f9:ca:10:98",""
"1060","286.753177917","10.42.0.250","54.253.71.217","TLSv1.2","85","Application Data",""
"1061","286.754407224","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=44628 Ack=38025 Win=5368 Len=206 [TCP segment of a reassembled PDU]",""
"1062","287.069989997","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6009 Ack=30921 Win=65535 Len=0","0.316812080"
"1063","287.070009481","54.253.71.217","10.42.0.250","TLSv1.2","85","Application Data",""
"1064","287.110921261","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=38025 Ack=44834 Win=56475 Len=0","0.356514037"
"1065","287.136399758","10.42.0.250","13.211.139.52","HTTP/JSON","563","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1066","287.306804010","10.42.0.250","54.253.71.217","TCP","54","53521  >  8883 [ACK] Seq=30921 Ack=6040 Win=4845 Len=0","0.236794529"
"1067","287.322431662","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=38025 Ack=45343 Win=56475 Len=0","0.186031904"
"1068","287.339688993","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1069","287.362778318","10.42.0.250","54.253.71.217","TLSv1.2","606","Application Data",""
"1070","287.557942569","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=45343 Ack=38417 Win=4976 Len=0","0.218253576"
"1071","287.580893276","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6040 Ack=31473 Win=65535 Len=0","0.218114958"
"1072","289.415462916","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=45343 Ack=38417 Win=4976 Len=206 [TCP segment of a reassembled PDU]",""
"1073","289.630275510","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=38417 Ack=45549 Win=56475 Len=0","0.214812594"
"1074","289.798773055","10.42.0.250","13.211.139.52","HTTP/JSON","563","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1075","289.977237690","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=38417 Ack=46058 Win=56475 Len=0","0.178464635"
"1076","289.999080786","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1077","290.021904521","10.42.0.250","54.253.71.217","TLSv1.2","606","Application Data",""
"1078","290.060795536","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=46058 Ack=38809 Win=4584 Len=0","0.061714750"
"1079","290.196418951","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6040 Ack=32025 Win=65535 Len=0","0.174514430"
"1080","292.076855380","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=46058 Ack=38809 Win=4584 Len=206 [TCP segment of a reassembled PDU]",""
"1081","292.293261036","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=38809 Ack=46264 Win=56475 Len=0","0.216405656"
"1082","292.667894030","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1083","292.843892102","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=38809 Ack=46823 Win=55916 Len=0","0.175998072"
"1084","292.881448034","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1085","292.888020081","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=46823 Ack=39201 Win=5760 Len=0","0.006572047"
"1086","292.903229166","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1087","293.125722830","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6040 Ack=32627 Win=65535 Len=0","0.222493664"
"1088","294.968929319","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=46823 Ack=39201 Win=5760 Len=206 [TCP segment of a reassembled PDU]",""
"1089","295.188464709","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=39201 Ack=47029 Win=55710 Len=0","0.219535390"
"1090","295.344169514","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1091","295.520429388","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=39201 Ack=47588 Win=55151 Len=0","0.176259874"
"1092","295.559298430","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1093","295.584749871","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1094","295.760045927","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6040 Ack=33229 Win=65535 Len=0","0.175296056"
"1095","295.809783297","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=47588 Ack=39593 Win=5368 Len=0","0.250484867"
"1096","297.649772649","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=47588 Ack=39593 Win=5368 Len=206 [TCP segment of a reassembled PDU]",""
"1097","298.281408337","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=39593 Ack=47794 Win=54945 Len=0","0.631635688"
"1098","298.298155291","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1099","298.472684275","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=39593 Ack=48353 Win=54386 Len=0","0.174528984"
"1100","298.720921921","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1101","298.809929127","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=48353 Ack=39985 Win=4976 Len=0","0.089007206"
"1102","298.825909156","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1103","299.163533300","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6040 Ack=33831 Win=65535 Len=0","0.337624144"
"1104","300.891423277","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=48353 Ack=39985 Win=4976 Len=206 [TCP segment of a reassembled PDU]",""
"1105","301.317889370","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=39985 Ack=48559 Win=54180 Len=0","0.426466093"
"1106","301.471572365","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1107","301.822556754","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=39985 Ack=49118 Win=53621 Len=0","0.350984389"
"1108","301.822598008","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1109","302.007110581","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1110","302.060319490","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=49118 Ack=40377 Win=4584 Len=0","0.237721482"
"1111","302.182419324","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6040 Ack=34433 Win=65535 Len=0","0.175308743"
"1112","304.072292498","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=49118 Ack=40377 Win=4584 Len=206 [TCP segment of a reassembled PDU]",""
"1113","304.287882591","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=40377 Ack=49324 Win=53415 Len=0","0.215590093"
"1114","304.339371309","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1115","304.514617966","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=40377 Ack=49883 Win=52856 Len=0","0.175246657"
"1116","304.538894832","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1117","304.553732681","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=49883 Ack=40769 Win=5760 Len=0","0.014837849"
"1118","304.568664388","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1119","304.744282882","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6040 Ack=35035 Win=65535 Len=0","0.175618494"
"1120","305.666849468","08:d1:f9:ca:10:98","Broadcast","ARP","42","ARP Announcement for 10.42.0.250",""
"1121","305.666873478","08:d1:f9:ca:10:98","Broadcast","ARP","42","ARP Announcement for 10.42.0.250",""
"1122","306.306705456","10.42.0.1","224.0.0.251","MDNS","79","Standard query 0x58de PTR _arduino._tcp.local, ""QM"" question",""
"1123","306.306793148","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","99","Standard query 0x58de PTR _arduino._tcp.local, ""QM"" question",""
"1124","306.632000963","10.42.0.250","54.253.71.217","TLSv1.2","85","Application Data",""
"1125","306.634710936","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=49883 Ack=40769 Win=5760 Len=206 [TCP segment of a reassembled PDU]",""
"1126","306.807953752","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6040 Ack=35066 Win=65535 Len=0","0.175952789"
"1127","306.807994833","54.253.71.217","10.42.0.250","TLSv1.2","85","Application Data",""
"1128","306.849918428","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=40769 Ack=50089 Win=52650 Len=0","0.215207492"
"1129","307.001442583","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1130","307.061237878","10.42.0.250","54.253.71.217","TCP","54","53521  >  8883 [ACK] Seq=35066 Ack=6071 Win=4814 Len=0","0.253243045"
"1131","307.176013606","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=40769 Ack=50648 Win=52091 Len=0","0.174571023"
"1132","307.218761456","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1133","307.241239912","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1134","307.312302678","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=50648 Ack=41161 Win=5368 Len=0","0.093541222"
"1135","307.462139889","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6071 Ack=35668 Win=65535 Len=0","0.220899977"
"1136","307.898122041","10.42.0.1","224.0.0.251","MDNS","106","Standard query 0xbcbd PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1137","307.898202599","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","126","Standard query 0xbcbd PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1138","307.898242779","10.42.0.1","224.0.0.251","MDNS","106","Standard query 0x0792 PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1139","307.898266478","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","126","Standard query 0x0792 PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1140","308.571521633","10.42.0.1","224.0.0.251","MDNS","81","Standard query 0x5edd PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1141","308.571596534","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","101","Standard query 0x5edd PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1142","308.572072943","10.42.0.1","224.0.0.251","MDNS","81","Standard query 0x113a PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1143","308.572124211","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","101","Standard query 0x113a PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1144","308.945981372","10.42.0.1","224.0.0.251","MDNS","93","Standard query 0x0004 PTR SwcPageMapping._nsdswc._tcp.local, ""QM"" question",""
"1145","308.946068240","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","113","Standard query 0x0004 PTR SwcPageMapping._nsdswc._tcp.local, ""QM"" question",""
"1146","309.297429772","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=50648 Ack=41161 Win=5368 Len=206 [TCP segment of a reassembled PDU]",""
"1147","309.433110481","10.42.0.1","224.0.0.251","MDNS","81","Standard query 0x985f PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1148","309.433182482","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","101","Standard query 0x985f PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1149","309.472963763","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=41161 Ack=50854 Win=51885 Len=0","0.175533991"
"1150","309.566671323","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1151","309.740494934","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=41161 Ack=51413 Win=51326 Len=0","0.173823611"
"1152","309.780854120","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1153","309.892400461","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1154","310.065233530","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6071 Ack=36270 Win=65535 Len=0","0.172833069"
"1155","310.068844023","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=51413 Ack=41553 Win=4976 Len=0","0.287989903"
"1156","311.957026289","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=51413 Ack=41553 Win=4976 Len=206 [TCP segment of a reassembled PDU]",""
"1157","312.042786676","CloudNet_33:44:15","08:d1:f9:ca:10:98","ARP","42","Who has 10.42.0.250? Tell 10.42.0.1",""
"1158","312.121834998","08:d1:f9:ca:10:98","CloudNet_33:44:15","ARP","42","10.42.0.250 is at 08:d1:f9:ca:10:98",""
"1159","312.186136132","10.42.0.1","224.0.0.251","MDNS","106","Standard query 0x71de PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1160","312.186218529","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","126","Standard query 0x71de PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1161","312.186518883","10.42.0.1","224.0.0.251","MDNS","106","Standard query 0xed82 PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1162","312.186586448","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","126","Standard query 0xed82 PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1163","312.398237666","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=41553 Ack=51619 Win=51120 Len=0","0.441211377"
"1164","312.441203353","10.42.0.1","224.0.0.251","MDNS","81","Standard query 0x220f PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1165","312.441242869","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","101","Standard query 0x220f PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1166","312.442190106","10.42.0.1","224.0.0.251","MDNS","81","Standard query 0x83c0 PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1167","312.442208895","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","101","Standard query 0x83c0 PTR DESKTOP-ILN00IL.local, ""QM"" question",""
"1168","312.533267594","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1169","312.840864861","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=41553 Ack=52178 Win=50561 Len=0","0.307597267"
"1170","312.840897452","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1171","313.063256194","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1172","313.064235799","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=52178 Ack=41945 Win=4584 Len=0","0.223338347"
"1173","313.453649137","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6071 Ack=36872 Win=65535 Len=0","0.390392943"
"1174","315.128088533","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=52178 Ack=41945 Win=4584 Len=206 [TCP segment of a reassembled PDU]",""
"1175","315.419560246","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=41945 Ack=52384 Win=50355 Len=0","0.291471713"
"1176","315.501010446","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1177","315.874114766","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=41945 Ack=52943 Win=49796 Len=0","0.373104320"
"1178","315.874149827","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1179","316.020611137","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=52943 Ack=42337 Win=5760 Len=0","0.146461310"
"1180","316.035848045","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1181","316.370817140","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6071 Ack=37474 Win=65535 Len=0","0.334969095"
"1182","317.474947094","10.42.0.1","224.0.0.251","MDNS","106","Standard query 0xcde5 PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1183","317.475012253","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","126","Standard query 0xcde5 PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1184","317.475131849","10.42.0.1","224.0.0.251","MDNS","106","Standard query 0x9471 PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1185","317.475180466","fe80::4c26:ee57:f446:ad99","ff02::fb","MDNS","126","Standard query 0x9471 PTR Sahar's MacBook Air._companion-link._tcp.local, ""QM"" question",""
"1186","318.101061297","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=52943 Ack=42337 Win=5760 Len=206 [TCP segment of a reassembled PDU]",""
"1187","318.276924787","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=42337 Ack=53149 Win=49590 Len=0","0.175863490"
"1188","318.472576280","10.42.0.250","13.211.139.52","HTTP/JSON","613","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1189","318.645978272","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=42337 Ack=53708 Win=49031 Len=0","0.173401992"
"1190","318.678374910","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1191","318.697338757","10.42.0.250","54.253.71.217","TLSv1.2","656","Application Data",""
"1192","318.814466079","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=53708 Ack=42729 Win=5368 Len=0","0.136091169"
"1193","318.869901115","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6071 Ack=38076 Win=65535 Len=0","0.172562358"
"1194","320.762371359","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=53708 Ack=42729 Win=5368 Len=206 [TCP segment of a reassembled PDU]",""
"1195","320.985622561","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=42729 Ack=53914 Win=48825 Len=0","0.223251202"
"1196","321.130749112","10.42.0.250","13.211.139.52","HTTP/JSON","676","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1197","321.501574464","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=42729 Ack=54536 Win=48203 Len=0","0.370825352"
"1198","321.742769251","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1199","321.968650750","10.42.0.250","54.253.71.217","TLSv1.2","719","Application Data",""
"1200","322.065555809","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=54536 Ack=43121 Win=4976 Len=0","0.322786558"
"1201","322.323016383","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6071 Ack=38741 Win=65535 Len=0","0.354365633"
"1202","324.034407633","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=54536 Ack=43121 Win=4976 Len=206 [TCP segment of a reassembled PDU]",""
"1203","324.314294840","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=43121 Ack=54742 Win=47997 Len=0","0.279887207"
"1204","324.615000342","10.42.0.250","13.211.139.52","HTTP/JSON","676","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1205","324.895037776","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=43121 Ack=55364 Win=47375 Len=0","0.280037434"
"1206","324.920278941","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1207","325.040713168","10.42.0.250","54.253.71.217","TLSv1.2","719","Application Data",""
"1208","325.065102048","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=55364 Ack=43513 Win=4584 Len=0","0.144823107"
"1209","325.331821697","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6071 Ack=39406 Win=65535 Len=0","0.291108529"
"1210","327.104003023","10.42.0.250","54.253.71.217","TLSv1.2","85","Application Data",""
"1211","327.106459108","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=55364 Ack=43513 Win=4584 Len=206 [TCP segment of a reassembled PDU]",""
"1212","327.276690252","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6071 Ack=39437 Win=65535 Len=0","0.172687229"
"1213","327.276726829","54.253.71.217","10.42.0.250","TLSv1.2","85","Application Data",""
"1214","327.324681398","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=43513 Ack=55570 Win=47169 Len=0","0.218222290"
"1215","327.481437293","10.42.0.250","13.211.139.52","HTTP/JSON","676","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1216","327.565862721","10.42.0.250","54.253.71.217","TCP","54","53521  >  8883 [ACK] Seq=39437 Ack=6102 Win=4783 Len=0","0.289135892"
"1217","327.658461145","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=43513 Ack=56192 Win=46547 Len=0","0.177023852"
"1218","327.700560522","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1219","327.707822062","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=56192 Ack=43905 Win=5760 Len=0","0.007261540"
"1220","327.723458478","10.42.0.250","54.253.71.217","TLSv1.2","719","Application Data",""
"1221","327.942111823","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6102 Ack=40102 Win=65535 Len=0","0.218653345"
"1222","329.793534158","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=56192 Ack=43905 Win=5760 Len=206 [TCP segment of a reassembled PDU]",""
"1223","329.970532978","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=43905 Ack=56398 Win=46341 Len=0","0.176998820"
"1224","330.043103232","10.42.0.250","13.211.139.52","HTTP/JSON","676","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1225","330.216507544","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=43905 Ack=57020 Win=45719 Len=0","0.173404312"
"1226","330.261595375","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1227","330.365844753","10.42.0.250","54.253.71.217","TLSv1.2","719","Application Data",""
"1228","330.538020144","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6102 Ack=40767 Win=65535 Len=0","0.172175391"
"1229","330.566640911","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=57020 Ack=44297 Win=5368 Len=0","0.305045536"
"1230","332.431584536","10.42.0.250","13.211.139.52","TCP","260","53522  >  3000 [PSH, ACK] Seq=57020 Ack=44297 Win=5368 Len=206 [TCP segment of a reassembled PDU]",""
"1231","332.606389325","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=44297 Ack=57226 Win=45513 Len=0","0.174804789"
"1232","332.807118285","10.42.0.250","13.211.139.52","HTTP/JSON","676","POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",""
"1233","332.980643113","13.211.139.52","10.42.0.250","TCP","54","3000  >  53522 [ACK] Seq=44297 Ack=57848 Win=44891 Len=0","0.173524828"
"1234","333.018212753","13.211.139.52","10.42.0.250","HTTP/JSON","446","HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",""
"1235","333.038904643","10.42.0.250","54.253.71.217","TLSv1.2","719","Application Data",""
"1236","333.068472635","10.42.0.250","13.211.139.52","TCP","54","53522  >  3000 [ACK] Seq=57848 Ack=44689 Win=4976 Len=0","0.050259882"
"1237","333.212020457","54.253.71.217","10.42.0.250","TCP","54","8883  >  53521 [ACK] Seq=6102 Ack=41432 Win=65535 Len=0","0.173115814"
"1238","333.316716020","10.42.0.1","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 ",""
"1239","334.318898258","10.42.0.1","239.255.255.250","SSDP","215","M-SEARCH * HTTP/1.1 ",""
